"id_train","x","y","z"
43940,0.708965,0.222599,-2.228375
43941,0.667643,0.632761,1.209241
43942,0.327306,0.245609,-0.262735
43943,0.31162,0.976928,-0.294302
43944,0.904128,0.304616,-2.946563
43945,0.805905,0.426413,-1.436261
43946,0.130587,0.40415,0.223686
43947,0.938323,0.712291,-1.192947
43948,0.184695,0.683452,-2.751221
43949,0.143725,0.774823,-1.24867
43950,0.964935,0.136233,0.790592
43951,0.795499,0.238376,-2.694178
43952,0.029984,0.322347,-3.160441
43953,0.174807,0.783978,-1.284257
43954,0.30016,0.455283,0.918712
43955,0.282139,0.438987,0.435377
43956,0.396796,0.865187,-0.661931
43957,0.313756,0.825101,-0.814891
43958,0.238483,0.412497,1.463753
43959,0.074296,0.4851,-3.759869
43960,0.310857,0.171679,1.699177
43961,0.328756,0.57525,-0.894626
43962,0.315099,0.064912,1.477126
43963,0.71989,0.471412,-1.056182
43964,0.875715,0.934508,-2.166619
43965,0.421759,0.540475,-0.309743
43966,0.958526,0.66392,-1.21757
43967,0.632334,0.240299,-1.873829
43968,0.512902,0.06183,1.516028
43969,0.588006,0.989639,-1.096315
43970,0.480873,0.146715,2.158566
43971,0.868666,0.147936,-0.077676
43972,0.177157,0.972839,-0.495466
43973,0.163684,0.292226,-0.901741
43974,0.090455,0.554437,-2.803303
43975,0.798489,0.139437,0.610072
43976,0.692485,0.797147,0.361746
43977,0.767269,0.341573,-1.028469
43978,0.235294,0.219165,0.209872
43979,0.303258,0.068391,0.615562
43980,0.915435,0.160082,-1.152586
43981,0.787518,0.023774,-1.351407
43982,0.534646,0.245411,-1.381366
43983,0.251087,0.655497,-1.262511
43984,0.382193,0.595178,-0.918217
43985,0.715206,0.197375,-0.802022
43986,0.181033,0.222568,-2.508165
43987,0.27013,0.55935,-0.993884
43988,0.1552,0.306828,-0.746352
43989,0.032425,0.071046,-1.602287
43990,0.188693,0.483848,-0.215629
43991,0.322667,0.441276,1.033686
43992,0.826169,0.863447,-1.360153
43993,0.880751,0.86247,-1.825227
43994,0.432959,0.85272,-0.48456
43995,0.325536,0.307942,-0.19548
43996,0.240421,0.808042,-0.657734
43997,0.747234,0.355016,-0.250289
43998,0.863371,0.568948,-0.725362
43999,0.366812,0.4748,0.849484
44000,0.818158,0.230961,-2.289202
44001,0.777691,0.540505,0.345089
44002,0.206058,0.479011,0.393023
44003,0.62945,0.095598,-0.667028
44004,0.044739,0.696361,-2.402754
44005,0.216007,0.662837,-1.736659
44006,0.120836,0.373159,0.28879
44007,0.7897,0.81297,-0.642326
44008,0.992035,0.099931,1.175426
44009,0.279774,0.456184,0.21541
44010,0.524804,0.276356,-0.121529
44011,0.697917,0.674372,1.436878
44012,0.706218,0.289738,-1.278971
44013,0.704326,0.802197,0.191786
44014,0.794202,0.092149,0.879301
44015,0.377356,0.042481,2.884812
44016,0.016892,0.531411,-4.088046
44017,0.961532,0.462181,-2.516385
44018,0.813107,0.796628,-0.58239
44019,0.496269,0.065599,1.334593
44020,0.793301,0.420432,-1.482813
44021,0.56672,0.393454,-0.397345
44022,0.127092,0.904356,-1.041034
44023,0.742275,0.969604,-2.021779
44024,0.924971,0.92015,-2.060252
44025,0.490913,0.132128,2.525918
44026,0.322164,0.184298,1.665044
44027,0.353841,0.221332,0.632664
44028,0.062577,0.427955,-2.891827
44029,0.101503,0.095567,-3.465869
44030,0.109651,0.734539,-2.08351
44031,0.647974,0.42327,-1.129589
44032,0.851362,0.45684,-1.969034
44033,0.699214,0.40325,-1.433719
44034,0.858824,0.466346,-1.894742
44035,0.667918,0.263386,-1.893788
44036,0.028962,0.528283,-2.999936
44037,0.903243,0.37435,-3.064983
44038,0.075196,0.522927,-1.13836
44039,0.01059,0.806012,-2.594583
44040,0.737774,0.570245,0.790646
44041,0.440574,0.929763,-0.454732
44042,0.151003,0.76585,-1.638337
44043,0.195163,0.993118,-0.380278
44044,0.872969,0.934325,-2.079379
44045,0.162463,0.014023,-2.144096
44046,0.566293,0.433173,-0.800455
44047,0.363165,0.946029,-0.647493
44048,0.429786,0.539864,-0.475752
44049,0.824628,0.836606,-1.262714
44050,0.332555,0.916899,-0.356403
44051,0.068894,0.02591,-4.056886
44052,0.359945,0.831235,-0.86883
44053,0.436454,0.629816,0.50113
44054,0.081682,0.868193,-1.00399
44055,0.721874,0.263462,-1.893074
44056,0.885115,0.087358,0.874943
44057,0.464057,0.515358,-0.354824
44058,0.699062,0.651621,1.278902
44059,0.623239,0.924941,-0.655629
44060,0.064744,0.017502,-3.373878
44061,0.467918,0.777798,-0.121978
44062,0.435782,0.866697,-0.531006
44063,0.69366,0.288609,-1.036767
44064,0.434943,0.026017,4.593052
44065,0.775174,0.102281,0.662631
44066,0.757488,0.420951,-0.973625
44067,0.226215,0.495827,0.435799
44068,0.26923,0.686992,-0.746456
44069,0.185245,0.474189,0.134359
44070,0.328496,0.521782,-0.557746
44071,0.418235,0.099718,4.041267
44072,0.215076,0.316915,2.108113
44073,0.490715,0.655665,1.20021
44074,0.305364,0.535042,-0.846103
44075,0.307958,0.577691,-1.397719
44076,0.281361,0.33904,1.041617
44077,0.950835,0.438941,-2.504425
44078,0.140673,0.814313,-0.547162
44079,0.609964,0.94226,-0.853528
44080,0.748455,0.330556,-1.295626
44081,0.620325,0.79353,0.217024
44082,0.480781,0.377279,-0.662383
44083,0.978271,0.599023,-1.163064
44084,0.238407,0.155917,-2.259287
44085,0.242542,0.651347,-1.37479
44086,0.711604,0.429755,-1.282225
44087,0.654505,0.622309,1.000154
44088,0.777157,0.484703,-0.90035
44089,0.607446,0.655207,1.088159
44090,0.63151,0.564202,0.587118
44091,0.660105,0.392508,-1.313988
44092,0.451484,0.08629,2.538328
44093,0.654215,0.215183,-1.715545
44094,0.438102,0.120195,3.304977
44095,0.692653,0.980346,-1.761205
44096,0.728161,0.304311,-1.700271
44097,0.133791,0.128908,-4.687638
44098,0.396582,0.897887,-0.638493
44099,0.464881,0.945846,-0.706633
44100,0.094087,0.657725,-2.606635
44101,0.071229,0.885237,-1.466811
44102,0.792126,0.04065,-0.575592
44103,0.585931,0.881209,0.015145
44104,0.525566,0.383368,-0.510786
44105,0.866056,0.150439,-0.334788
44106,0.299351,0.399634,1.972997
44107,0.283345,0.983642,-0.441034
44108,0.377737,0.991775,-0.635144
44109,0.983139,0.09836,1.571767
44110,0.03949,0.543969,-3.887357
44111,0.624994,0.402228,-1.059026
44112,0.106432,0.573297,-2.109642
44113,0.534966,0.352117,-0.91139
44114,0.992966,0.780255,-1.385364
44115,0.418906,0.970153,-0.853398
44116,0.313985,0.029053,2.684191
44117,0.350896,0.753597,-0.502547
44118,0.254765,0.365255,2.693078
44119,0.733394,0.796124,0.241002
44120,0.122118,0.823667,-0.337142
44121,0.640818,0.114702,-0.814423
44122,0.547097,0.975952,-0.576434
44123,0.906935,0.461646,-2.318024
44124,0.057755,0.055833,-3.966442
44125,0.136919,0.237507,-4.602791
44126,0.407874,0.326345,-0.221386
44127,0.654322,0.393072,-1.558256
44128,0.273075,0.849165,-0.582822
44129,0.957,0.934081,-1.663023
44130,0.778103,0.42153,-1.248882
44131,0.609659,0.97615,-1.386117
44132,0.612497,0.60972,1.21422
44133,0.241093,0.128664,-1.244794
44134,0.468101,0.167788,1.456973
44135,0.723949,0.187625,-0.054338
44136,0.235935,0.821332,-0.683979
44137,0.056214,0.023758,-3.433491
44138,0.421317,0.622782,0.452131
44139,0.065034,0.136599,-3.845351
44140,0.788174,0.646082,0.369079
44141,0.108812,0.28481,-2.616611
44142,0.468315,0.433448,-0.09728
44143,0.21294,0.348898,2.912731
44144,0.058595,0.078111,-3.392869
44145,0.5337,0.573342,0.989861
44146,0.81593,0.824643,-1.084249
44147,0.398093,0.284764,-0.371966
44148,0.260014,0.260822,0.642147
44149,0.727337,0.749706,0.674497
44150,0.235691,0.426215,1.748901
44151,0.524941,0.036286,1.92726
44152,0.384497,0.742962,-0.720355
44153,0.866041,0.671077,-1.350942
44154,0.066926,0.553277,-2.124709
44155,0.549966,0.509361,-0.207086
44156,0.361669,0.396201,0.607915
44157,0.653513,0.508492,-0.298945
44158,0.148867,0.398291,1.239014
44159,0.238956,0.262867,0.93057
44160,0.80325,0.506081,-1.186818
44161,0.44007,0.27248,-0.637778
44162,0.070054,0.797086,-1.172323
44163,0.62829,0.933242,-0.794565
44164,0.519493,0.862562,0.153326
44165,0.556985,0.556832,0.744317
44166,0.03357,0.119448,-2.314309
44167,0.385916,0.591577,-0.897161
44168,0.566201,0.330343,-0.884944
44169,0.871275,0.855451,-1.809173
44170,0.479835,0.024384,1.692186
44171,0.780514,0.302281,-1.874151
44172,0.627405,0.493645,-0.637521
44173,0.310018,0.297688,-0.488432
44174,0.518776,0.288548,-0.270817
44175,0.167514,0.237354,-2.960287
44176,0.675624,0.591699,0.492811
44177,0.137957,0.708019,-2.481399
44178,0.730632,0.03035,-0.224641
44179,0.644205,0.742306,1.066107
44180,0.976883,0.815213,-1.652118
44181,0.458854,0.537362,-0.479891
44182,0.92961,0.171267,-1.159996
44183,0.89688,0.414023,-2.217291
44184,0.897261,0.153338,-0.947868
44185,0.856794,0.003784,-2.019939
44186,0.205478,0.503838,-0.085772
44187,0.986923,0.131548,0.541657
44188,0.71223,0.948348,-1.842199
44189,0.820752,0.589273,0.279814
44190,0.442832,0.355642,-0.387549
44191,0.256031,0.00766,3.03553
44192,0.541344,0.585946,1.324758
44193,0.477287,0.863981,-0.400906
44194,0.310018,0.456001,1.252684
44195,0.893187,0.224384,-1.613332
44196,0.508461,0.853086,0.083422
44197,0.308812,0.453712,1.204659
44198,0.41239,0.044938,4.74189
44199,0.805936,0.185199,-0.923555
44200,0.859586,0.244755,-1.766685
44201,0.213977,0.260594,0.811929
44202,0.344228,0.606348,-0.728077
44203,0.61062,0.741909,0.531797
44204,0.811261,0.15993,0.495544
44205,0.419883,0.301228,-0.791538
44206,0.818647,0.117418,0.864602
44207,0.871626,0.88751,-1.771316
44208,0.13019,0.786297,-0.946668
44209,0.405829,0.145464,5.144255
44210,0.679408,0.571618,0.360179
44211,0.136309,0.805188,-0.231089
44212,0.814679,0.549416,0.015573
44213,0.139437,0.326177,0.549124
44214,0.000809,0.762371,-1.89445
44215,0.183444,0.464469,-0.054442
44216,0.029923,0.811627,-2.22651
44217,0.445502,0.081224,3.016275
44218,0.944991,0.604089,-1.540335
44219,0.980621,0.978988,-0.864663
44220,0.825879,0.381064,-1.670573
44221,0.129732,0.124453,-4.374509
44222,0.671092,0.276066,-1.550163
44223,0.524163,0.582437,0.877704
44224,0.535958,0.547189,0.551366
44225,0.772091,0.039063,-0.731686
44226,0.431037,0.182025,1.186932
44227,0.555581,0.152514,-0.410807
44228,0.081361,0.552651,-2.791046
44229,0.937896,0.64622,-1.629885
44230,0.256703,0.490166,0.963532
44231,0.937636,0.983856,-1.702098
44232,0.14876,0.926635,-0.676095
44233,0.320912,0.803525,-0.800605
44234,0.193515,0.092012,-3.247537
44235,0.598444,0.298054,-0.95521
44236,0.553399,0.88278,-0.137515
44237,0.043702,0.089876,-2.137009
44238,0.226658,0.345892,2.7507
44239,0.291127,0.070603,0.282662
44240,0.925872,0.633219,-1.479065
44241,0.338521,0.537133,-0.941694
44242,0.643153,0.172885,0.188371
44243,0.963668,0.022553,1.967081
44244,0.283528,0.575875,-1.461349
44245,0.249775,0.114534,-0.450297
44246,0.560693,0.220294,-1.978727
44247,0.34313,0.845808,-1.094878
44248,0.677211,0.033494,-0.624914
44249,0.475517,0.281437,0.451317
44250,0.379965,0.32369,-0.411754
44251,0.102571,0.774151,-1.613011
44252,0.553429,0.427146,-0.576165
44253,0.648631,0.16788,-0.132753
44254,0.161547,0.186679,-4.415796
44255,0.266712,0.99942,-0.456262
44256,0.89958,0.294972,-2.119212
44257,0.710216,0.41471,-1.315673
44258,0.528054,0.62034,1.676528
44259,0.600366,0.366903,-1.186986
44260,0.843519,0.664347,-0.983756
44261,0.874907,0.14316,-0.256576
44262,0.504036,0.395392,-0.846774
44263,0.047974,0.733227,-3.054468
44264,0.095735,0.165499,-4.358474
44265,0.855818,0.367315,-2.358332
44266,0.683696,0.989868,-1.649328
44267,0.948028,0.654917,-1.327773
44268,0.783307,0.551247,0.340569
44269,0.517021,0.475837,0.22521
44270,0.165225,0.096056,-3.661166
44271,0.289525,0.920409,-0.453349
44272,0.462058,0.439948,-0.111476
44273,0.254536,0.988861,-0.639131
44274,0.752712,0.002411,-0.543866
44275,0.27335,0.538079,-0.582935
44276,0.484276,0.683772,0.787416
44277,0.835492,0.415152,-1.524409
44278,0.164614,0.068544,-0.762028
44279,0.806317,0.701869,-0.387979
44280,0.656809,0.787533,0.707181
44281,0.877989,0.272313,-1.730992
44282,0.120302,0.024399,-1.376982
44283,0.339956,0.376486,0.559617
44284,0.808194,0.89073,-1.326026
44285,0.373617,0.580941,-1.108105
44286,0.648508,0.081605,-0.847694
44287,0.12192,0.390249,1.028041
44288,0.663386,0.698131,1.240256
44289,0.05539,0.829267,-1.706615
44290,0.254307,0.815152,-0.776065
44291,0.036698,0.293889,-2.573851
44292,0.750179,0.168414,-0.052054
44293,0.389075,0.297246,-0.843455
44294,0.152178,0.492973,-0.589412
44295,0.850004,0.262547,-1.324249
44296,0.947906,0.169604,-1.212545
44297,0.014893,0.065324,-0.793391
44298,0.120348,0.836713,-0.604984
44299,0.814923,0.594675,0.470729
44300,0.106325,0.900587,-1.159263
44301,0.575036,0.883742,-0.072691
44302,0.146853,0.487861,-1.061131
44303,0.765393,0.045106,-0.999932
44304,0.808972,0.43595,-1.43117
44305,0.301427,0.716915,-0.618688
44306,0.146456,0.326665,0.026557
44307,0.781781,0.578271,0.649452
44308,0.185702,0.82443,-0.586162
44309,0.18146,0.784695,-1.0437
44310,0.20679,0.570092,-1.314903
44311,0.778805,0.398901,-0.756648
44312,0.770947,0.816403,-0.536129
44313,0.423133,0.814511,-0.305546
44314,0.691875,0.53846,0.10176
44315,0.781109,0.673945,0.238545
44316,0.92256,0.710719,-1.085051
44317,0.452995,0.469017,-0.580741
44318,0.739773,0.264088,-1.352265
44319,0.236225,0.115389,-1.857909
44320,0.175753,0.664546,-2.885536
44321,0.197162,0.162814,-5.436299
44322,0.578759,0.951934,-0.84634
44323,0.660517,0.98378,-1.692747
44324,0.47779,0.953887,-0.8127
44325,0.677073,0.563256,0.505778
44326,0.705318,0.272374,-2.042707
44327,0.875257,0.979263,-2.074296
44328,0.509163,0.530495,0.309793
44329,0.397086,0.141421,4.689268
44330,0.325444,0.916564,-0.477452
44331,0.710155,0.45272,-1.044581
44332,0.813123,0.853834,-1.220535
44333,0.099245,0.946929,-1.207803
44334,0.423239,0.263218,-0.618102
44335,0.29192,0.95024,-0.219682
44336,0.553216,0.268803,-0.993476
44337,0.256474,0.633677,-1.307033
44338,0.350774,0.107759,3.356734
44339,0.014221,0.594751,-5.804095
44340,0.613565,0.498039,-0.571285
44341,0.707469,0.089021,-0.800447
44342,0.599802,0.498985,-0.26612
44343,0.579324,0.090211,-0.224585
44344,0.304036,0.707866,-0.797656
44345,0.417945,0.516808,-1.026574
44346,0.020691,0.082689,-0.418057
44347,0.310552,0.933135,-0.193506
44348,0.94992,0.360052,-4.175835
44349,0.635218,0.864927,0.008828
44350,0.270817,0.708522,-0.474488
44351,0.90486,0.389639,-2.429902
44352,0.591699,0.988663,-1.161589
44353,0.783276,0.487037,-0.970874
44354,0.528099,0.270909,-0.415117
44355,0.043824,0.814298,-2.017468
44356,0.25658,0.61767,-1.87925
44357,0.96495,0.975601,-1.150203
44358,0.158556,0.306905,-0.670265
44359,0.225116,0.408423,1.648875
44360,0.827024,0.332021,-2.082335
44361,0.683711,0.744121,0.570506
44362,0.747005,0.543664,0.684458
44363,0.269062,0.228733,0.339346
44364,0.655726,0.177661,-0.017727
44365,0.923461,0.242008,-2.480563
44366,0.558022,0.429862,-0.580942
44367,0.344366,0.526268,-0.753481
44368,0.342,0.93463,-0.264636
44369,0.474861,0.767315,0.050839
44370,0.844022,0.383032,-2.011826
44371,0.570535,0.878019,-0.140072
44372,0.04921,0.032181,-2.86661
44373,0.717189,0.324376,-1.23319
44374,0.726818,0.823819,0.014871
44375,0.089296,0.15584,-3.984667
44376,0.824933,0.642161,-0.368758
44377,0.026001,0.341482,-2.990631
44378,0.764981,0.386984,-0.019218
44379,0.928878,0.963317,-1.737168
44380,0.234028,0.748409,-0.18706
44381,0.256321,0.311116,0.751277
44382,0.673701,0.82594,0.211931
44383,0.45481,0.639857,0.844498
44384,0.455924,0.678843,0.256383
44385,0.155062,0.142977,-4.828026
44386,0.616388,0.559686,0.92663
44387,0.806897,0.112734,0.849605
44388,0.85594,0.65214,-1.019572
44389,0.760967,0.603662,1.113098
44390,0.74522,0.222324,-1.628254
44391,0.272496,0.378882,2.408305
44392,0.399359,0.437034,0.237769
44393,0.031159,0.084779,-1.411113
44394,0.313191,0.531685,-0.394048
44395,0.262379,0.439399,0.81803
44396,0.298787,0.42652,0.840192
44397,0.387549,0.309575,-0.841259
44398,0.08574,0.823743,-1.082547
44399,0.275242,0.411078,1.283217
44400,0.496498,0.778775,-0.266893
44401,0.637537,0.320394,-0.943728
44402,0.313024,0.688823,-1.366507
44403,0.019333,0.663264,-2.146331
44404,0.409232,0.581048,-0.368785
44405,0.15494,0.484733,-0.740104
44406,0.130129,0.021546,-1.684455
44407,0.13846,0.732219,-1.991865
44408,0.737423,0.057511,-0.939859
44409,0.714351,0.183505,0.080856
44410,0.266606,0.292805,0.358367
44411,0.475471,0.465385,0.11646
44412,0.776806,0.58323,0.814789
44413,0.941482,0.643,-1.624602
44414,0.39324,0.702144,-0.083853
44415,0.345525,0.942351,-0.293032
44416,0.957702,0.877729,-1.565669
44417,0.598062,0.327321,-0.616331
44418,0.429633,0.406104,0.323152
44419,0.953307,0.073198,1.570734
44420,0.189792,0.042054,-1.724293
44421,0.840131,0.456687,-1.74625
44422,0.879805,0.1178,0.374588
44423,0.779629,0.730922,-0.012063
44424,0.260868,0.490974,1.323087
44425,0.684154,0.960784,-1.572051
44426,0.717296,0.170657,0.160282
44427,0.557351,0.408453,-0.470123
44428,0.144457,0.010056,-2.523298
44429,0.342718,0.718517,-1.01389
44430,0.339101,0.610239,-0.64437
44431,0.929564,0.093965,1.018602
44432,0.77145,0.485328,-0.608116
44433,0.04332,0.133181,-2.329873
44434,0.210925,0.654444,-1.788292
44435,0.734218,0.279484,-1.297944
44436,0.610559,0.617044,1.190523
44437,0.058167,0.430167,-3.298315
44438,0.969177,0.118868,1.387569
44439,0.000717,0.229068,0.093483
44440,0.826856,0.38323,-1.728878
44441,0.789563,0.577874,0.425978
44442,0.874617,0.99292,-1.940413
44443,0.103258,0.375067,-0.998955
44444,0.497673,0.460105,0.251671
44445,0.01294,0.265476,-1.10326
44446,0.35523,0.593668,-0.867443
44447,0.627054,0.445579,-0.78109
44448,0.434272,0.012238,4.318101
44449,0.809659,0.164431,0.326618
44450,0.383368,0.254002,-1.785791
44451,0.771496,0.478264,-0.955101
44452,0.285618,0.853422,-0.582358
44453,0.487633,0.785138,-0.108841
44454,0.136995,0.638071,-2.535681
44455,0.557427,0.622812,1.893722
44456,0.954543,0.546395,-1.659736
44457,0.840284,0.69662,-1.034029
44458,0.543816,0.28542,-0.781697
44459,0.155734,0.496345,-0.497074
44460,0.256016,0.979919,-0.547696
44461,0.34287,0.875349,-0.752577
44462,0.587503,0.597101,1.305382
44463,0.038392,0.661418,-2.057486
44464,0.455131,0.91078,-0.531396
44465,0.270192,0.995453,-0.473026
44466,0.664683,0.036164,-1.602821
44467,0.494926,0.906722,-0.437271
44468,0.185657,0.787427,-0.796659
44469,0.920211,0.349035,-3.577339
44470,0.314855,0.746975,-0.45797
44471,0.650736,0.14284,-1.031896
44472,0.571572,0.342321,-0.935518
44473,0.698329,0.791424,0.297075
44474,0.447425,0.779736,-0.19116
44475,0.352728,0.767788,-0.497938
44476,0.358099,0.42208,0.94126
44477,0.473701,0.174975,1.136734
44478,0.052094,0.775311,-1.657882
44479,0.778683,0.757687,-0.005173
44480,0.243488,0.731014,-0.121448
44481,0.820706,0.907927,-1.45418
44482,0.305211,0.144182,3.090552
44483,0.876356,0.879072,-1.823326
44484,0.872648,0.98851,-1.896811
44485,0.525261,0.848219,0.133355
44486,0.872206,0.032059,-0.761344
44487,0.196979,0.412467,2.168982
44488,0.231312,0.51783,0.188468
44489,0.023331,0.800244,-2.331583
44490,0.821378,0.526055,-0.641406
44491,0.866804,0.052323,0.133956
44492,0.916899,0.103044,0.612773
44493,0.133227,0.110918,-3.155564
44494,0.805432,0.404196,-1.52701
44495,0.23415,0.155383,-3.331558
44496,0.846418,0.063996,0.467225
44497,0.652445,0.822766,0.351335
44498,0.250172,0.819242,-0.579899
44499,0.319066,0.40621,1.754196
44500,0.241337,0.376928,1.574314
44501,0.418601,0.47509,-0.782256
44502,0.324407,0.855604,-0.807337
44503,0.591791,0.951858,-0.924927
44504,0.142718,0.080659,-3.095824
44505,0.771054,0.887709,-1.126348
44506,0.418479,0.657572,-0.088665
44507,0.183963,0.712108,-2.174179
44508,0.755276,0.026932,-1.015328
44509,0.701854,0.143343,-0.256852
44510,0.740612,0.467933,-1.245047
44511,0.798901,0.945357,-2.117203
44512,0.344839,0.194766,2.729848
44513,0.257633,0.672923,-1.042548
44514,0.086809,0.1178,-4.665555
44515,0.412329,0.890043,-0.646457
44516,0.876158,0.361822,-2.688933
44517,0.545129,0.745159,0.117974
44518,0.026795,0.071489,-1.508481
44519,0.193729,0.415442,1.937912
44520,0.018555,0.284504,-2.09327
44521,0.297261,0.645243,-0.974892
44522,0.419974,0.436439,0.269895
44523,0.340154,0.822614,-0.958688
44524,0.776669,0.298512,-1.899308
44525,0.250385,0.573449,-1.484779
44526,0.800107,0.954864,-2.019224
44527,0.437507,0.733791,-0.157025
44528,0.92285,0.41735,-2.516763
44529,0.504051,0.113085,1.57028
44530,0.658427,0.781842,0.792162
44531,0.150683,0.178653,-4.935492
44532,0.430625,0.885847,-0.651403
44533,0.466011,0.085664,2.533774
44534,0.708537,0.616373,1.096413
44535,0.783398,0.56878,0.410477
44536,0.655619,0.879728,-0.135514
44537,0.942565,0.042756,1.791336
44538,0.333577,0.707668,-1.224739
44539,0.398077,0.007141,3.028419
44540,0.056382,0.95845,-1.293604
44541,0.460929,0.828901,-0.29674
44542,0.035401,0.15407,-2.15854
44543,0.464103,0.383078,-0.075107
44544,0.62002,0.281514,-1.261391
44545,0.877775,0.302007,-2.557599
44546,0.985595,0.941039,-1.34815
44547,0.40148,0.11722,3.888471
44548,0.929992,0.7841,-1.11597
44549,0.88925,0.101488,0.707281
44550,0.178897,0.570291,-1.622079
44551,0.904295,0.724544,-1.15734
44552,0.544625,0.032898,0.455149
44553,0.310018,0.224887,-0.244358
44554,0.158618,0.396338,1.195062
44555,0.480339,0.297139,0.173437
44556,0.942611,0.88838,-1.96279
44557,0.39826,0.337026,-0.60593
44558,0.764401,0.269581,-2.17115
44559,0.342046,0.100496,3.01873
44560,0.423667,0.739879,-0.341188
44561,0.457053,0.549722,-0.099314
44562,0.461784,0.712093,0.185845
44563,0.166445,0.997879,-0.305856
44564,0.313954,0.798581,-0.696982
44565,0.405188,0.584207,-0.551073
44566,0.289494,0.099992,1.530423
44567,0.922972,0.010468,0.581519
44568,0.723369,0.358907,-0.527204
44569,0.221378,0.702403,-0.996721
44570,0.984573,0.273899,-1.653389
44571,0.244373,0.374502,1.883091
44572,0.427787,0.490684,-1.032278
44573,0.65478,0.253346,-1.704648
44574,0.370123,0.153658,3.558054
44575,0.251499,0.906157,-0.689634
44576,0.384344,0.866484,-0.681417
44577,0.153017,0.813245,-0.534686
44578,0.575433,0.791409,0.561346
44579,0.229587,0.65388,-1.573402
44580,0.149844,0.402976,1.521649
44581,0.072099,0.925582,-1.705177
44582,0.164691,0.280201,-0.99758
44583,0.985336,0.342168,-3.253915
44584,0.5243,0.419135,-0.633386
44585,0.528527,0.726894,0.584013
44586,0.118212,0.208942,-6.066902
44587,0.509331,0.328817,-0.439625
44588,0.915633,0.96968,-1.894119
44589,0.817639,0.732631,-0.522744
44590,0.089372,0.574685,-2.947309
44591,0.274098,0.044633,1.212047
44592,0.357565,0.605066,-0.889132
44593,0.778775,0.268467,-2.414375
44594,0.581598,0.560327,1.004344
44595,0.254932,0.332006,1.800591
44596,0.205737,0.673594,-1.78518
44597,0.151095,0.566278,-1.483607
44598,0.806638,0.215976,-2.178508
44599,0.493782,0.092149,1.853404
44600,0.835157,0.6963,-0.900691
44601,0.648692,0.999191,-1.464327
44602,0.116167,0.866239,-0.76083
44603,0.243626,0.796551,-0.581707
44604,0.030701,0.532753,-3.29419
44605,0.16524,0.134112,-4.191844
44606,0.062074,0.626703,-3.021447
44607,0.415137,0.418006,0.339435
44608,0.616831,0.268696,-1.311502
44609,0.546395,0.478584,-0.122857
44610,0.366766,0.235447,-0.894276
44611,0.268879,0.138445,0.577385
44612,0.01001,0.597635,-5.726873
44613,0.47393,0.488609,-0.140001
44614,0.84448,0.609918,-0.461985
44615,0.052995,0.013855,-3.057704
44616,0.451713,0.518441,-0.556505
44617,0.264652,0.55404,-1.185473
44618,0.885969,0.150591,-0.319489
44619,0.37911,0.190082,2.319867
44620,0.69131,0.770138,0.726178
44621,0.985626,0.814282,-1.752649
44622,0.566262,0.933333,-0.866927
44623,0.537301,0.408576,-1.095415
44624,0.095094,0.46566,-3.667869
44625,0.635676,0.354147,-1.225878
44626,0.035798,0.426444,-4.188665
44627,0.566461,0.386526,-0.66736
44628,0.149096,0.250645,-4.126523
44629,0.826047,0.033753,-0.835669
44630,0.199374,0.803265,-0.444938
44631,0.815076,0.398032,-1.60863
44632,0.685863,0.086519,-0.045225
44633,0.632044,0.250202,-1.626194
44634,0.849104,0.156069,0.286782
44635,0.013993,0.758602,-2.546699
44636,0.155779,0.986923,-0.660392
44637,0.546639,0.300572,-0.509558
44638,0.386465,0.710872,-0.37887
44639,0.735698,0.599817,1.056092
44640,0.742535,0.667872,1.158799
44641,0.490013,0.261387,0.209173
44642,0.686397,0.61445,0.849043
44643,0.767208,0.796963,-0.1923
44644,0.732906,0.010468,0.378928
44645,0.510048,0.740291,0.21541
44646,0.817945,0.541115,-0.385027
44647,0.752071,0.697993,0.88268
44648,0.437201,0.153292,2.596327
44649,0.490089,0.685863,0.811986
44650,0.461006,0.01117,1.654499
44651,0.834928,0.825223,-1.213138
44652,0.183825,0.165591,-6.269633
44653,0.664271,0.486687,-0.400742
44654,0.224735,0.826902,-0.587877
44655,0.957519,0.633524,-1.355942
44656,0.806638,0.629999,-0.011801
44657,0.262684,0.27393,0.369787
44658,0.418936,0.596551,0.132576
44659,0.969009,0.134615,0.669743
44660,0.060807,0.976394,-0.962235
44661,0.000855,0.368414,-3.834637
44662,0.841581,0.282536,-1.162909
44663,0.565133,0.781262,0.270102
44664,0.291402,0.506706,-0.93299
44665,0.858976,0.592447,-0.709138
44666,0.52224,0.238788,-0.819236
44667,0.698558,0.694514,1.868391
44668,0.505303,0.616297,1.24337
44669,0.854093,0.365057,-2.403441
44670,0.275593,0.016953,2.208028
44671,0.888197,0.98497,-1.994795
44672,0.802487,0.50071,-1.168191
44673,0.346517,0.245563,0.066078
44674,0.873243,0.105303,0.421289
44675,0.910704,0.334768,-3.676482
44676,0.437034,0.574456,0.233009
44677,0.606714,0.726574,0.352925
44678,0.11133,0.055039,-2.266526
44679,0.454582,0.32224,0.280957
44680,0.991653,0.491691,-2.197253
44681,0.922545,0.903487,-1.972676
44682,0.240497,0.01004,2.682177
44683,0.71487,0.263615,-1.96383
44684,0.613687,0.048722,-1.846603
44685,0.625559,0.079332,-1.026527
44686,0.801877,0.917082,-1.550394
44687,0.869947,0.166033,-0.10314
