id,z1,z2,z3,z4,z5,z6
21609,-1.339227,-1.537174,0.874207,-0.139418,0.695249,-0.025489
21610,-1.011614,-1.499215,1.078818,0.246918,0.848177,0.283354
21611,-0.301167,-0.60281,0.647412,-0.22839,0.541006,-0.084764
21612,-0.498634,-0.537666,0.37492,-0.104593,0.411999,-0.020326
21613,-0.559593,-0.52028,-0.243776,0.136485,-0.049502,0.172944
21614,-1.258862,-0.546243,-0.598147,-0.988906,-0.286371,-0.713169
21615,-1.15619,-0.365448,-0.188388,0.78908,0.020027,0.679838
21616,-0.576934,-0.396177,0.807396,-0.755591,0.776784,-0.534587
21617,-0.917216,-0.814117,0.108754,-1.113656,0.215763,-0.817009
21618,-1.358121,-0.818667,0.627092,0.589534,0.541101,0.522225
21619,-1.204483,-0.819537,0.223304,-0.936875,0.23992,-0.682512
21620,-0.836725,-0.598952,0.056904,-0.363623,0.195885,-0.222334
21621,-0.326707,0.073413,0.575163,-0.884183,0.624239,-0.643694
21622,-0.769267,0.196162,-0.073612,-1.205138,0.142449,-0.908277
21623,-0.86974,0.26188,-0.50332,-0.627396,-0.179035,-0.454218
21624,-0.621192,0.291909,0.264536,-0.790034,0.399213,-0.578323
21625,-0.813881,0.200873,0.029052,-0.490501,0.222208,-0.352105
21626,-0.956477,0.167959,-0.141224,-0.576405,0.091766,-0.416684
21627,-0.199008,-0.110565,0.185594,-0.606166,0.30689,-0.434819
21628,-0.138208,0.111942,-0.011541,0.509486,0.138131,0.439135
21629,0.064193,-0.0874,0.942977,-1.102417,0.823118,-0.816304
21630,-0.722938,0.228436,0.000902,0.256049,0.192822,0.236041
21631,-0.333306,0.124824,0.05846,-0.644203,0.229426,-0.475568
21632,-0.309897,0.143706,0.371009,-1.07302,0.477895,-0.813391
21633,-0.334263,0.070449,0.266836,0.478069,0.376302,0.417448
21634,-0.337584,0.223265,0.417632,0.320021,0.465948,0.297111
21635,-0.502659,0.342841,-0.26422,0.764091,-0.006231,0.653805
21636,-1.374566,-1.303705,0.233773,0.44463,0.260008,0.427177
21637,-1.310691,-1.440335,0.458809,0.938495,0.410635,0.817541
21638,-1.348014,-1.381775,0.479338,-0.751595,0.433054,-0.512214
21639,-2.048096,-1.134942,0.035263,-0.328323,0.136423,-0.182025
21640,-1.439036,-0.871531,0.377334,-0.051398,0.371768,0.0382
21641,-1.228491,-0.901302,1.113905,-0.034683,0.894809,0.049159
21642,-1.063567,-0.777889,0.590693,-1.808413,0.539651,-1.368805
21643,-0.409992,-0.341889,0.615518,0.424086,0.553231,0.402073
21644,-1.394583,-0.958337,0.815749,-1.004896,0.672682,-0.732254
21645,-1.527021,-1.39994,0.303254,0.68194,0.282334,0.618499
21646,-0.974028,-1.363192,0.718767,-0.333883,0.627338,-0.174578
21647,-0.833642,-1.378502,0.814583,-0.471142,0.716312,-0.28037
21648,-1.116199,-1.32404,0.93453,-0.100857,0.728514,0.004435
21649,-1.577574,-1.229405,0.706663,0.881792,0.598217,0.772858
21650,-1.337166,-1.318271,0.613741,-0.081717,0.560419,0.021688
21651,-0.503283,-0.402867,0.372706,-0.240989,0.401159,-0.140976
21652,-0.145554,-0.13101,0.230845,0.214905,0.323344,0.22699
21653,-1.054682,-0.623276,0.202816,1.036896,0.256134,0.88667
21654,-0.100989,-0.361711,0.71717,-0.960248,0.669725,-0.682344
21655,0.352606,-0.020495,0.90815,0.516547,0.766978,0.475007
21656,0.294808,-0.097269,0.02114,-1.08463,0.120906,-0.783936
21657,0.25707,0.427285,0.110489,-1.422355,0.205955,-1.072904
21658,0.278468,0.296044,0.20927,-0.999418,0.325478,-0.734915
21659,0.184494,0.115081,-0.080428,-0.592861,0.110535,-0.410376
21660,0.396002,0.15893,0.512046,-0.267464,0.552621,-0.148095
21661,0.033968,0.273513,-0.188558,0.688938,-0.043007,0.599964
21662,0.405048,0.156586,0.721193,-0.192794,0.678022,-0.084905
21663,-1.575455,-0.953785,0.054303,-0.778182,0.137388,-0.537863
21664,-0.531797,-0.416937,0.510637,-0.191091,0.511918,-0.069922
21665,-1.762427,-1.128613,-0.020626,-0.345663,0.068724,-0.19652
21666,-1.454759,-0.763131,0.274692,-0.811471,0.297271,-0.56301
21667,0.362146,0.073429,1.078988,-0.666474,0.918647,-0.453304
21668,-0.137656,-0.013664,0.410307,-1.223573,0.437022,-0.888033
21669,0.781159,1.442369,-0.01141,0.255582,0.211334,0.24271
21670,0.380886,1.185311,0.019514,-1.369272,0.229897,-1.033919
21671,0.263304,1.166381,-0.041996,-0.544066,0.184647,-0.381929
21672,0.35495,1.29602,-0.350147,0.366949,-0.021608,0.344531
21673,0.602373,1.354728,-0.007989,0.51746,0.240885,0.47131
21674,0.384828,1.259064,-0.351476,-0.09309,-0.032772,-0.023972
21675,0.193817,1.403426,-0.39618,-1.596592,-0.054623,-1.202299
21676,0.940005,1.47675,0.426348,-0.540696,0.559063,-0.364843
21677,0.801161,1.486908,0.523639,-0.845411,0.632879,-0.616118
21678,0.803811,1.393904,0.114086,-0.897356,0.331011,-0.647856
21679,2.038892,1.793319,0.598247,0.128049,0.675006,0.171874
21680,1.130245,1.623052,0.284504,-0.680727,0.483602,-0.468509
21681,1.096957,1.629909,-0.124657,-1.506425,0.173663,-1.125041
21682,0.164276,1.364709,-0.18428,-0.520907,0.110264,-0.335612
21683,0.503231,1.463295,0.217594,-0.317075,0.400495,-0.208649
21684,0.636756,1.362544,0.313548,-0.7832,0.493114,-0.566522
21685,0.46404,1.326385,0.056036,-0.187696,0.298123,-0.100451
21686,0.094928,1.320218,-0.150889,-0.286875,0.147727,-0.174123
21687,-0.347538,1.202889,-0.50335,0.278177,-0.113074,0.271185
21688,-0.204941,1.222584,-0.033313,0.105755,0.26329,0.113313
21689,0.518936,0.96069,-0.076507,-1.037037,0.185067,-0.776129
21690,0.325509,0.963523,-0.359384,0.631348,-0.066945,0.536945
21691,0.234945,1.077756,-0.280444,0.82769,0.014651,0.700019
21692,0.229938,1.092966,0.250932,-0.364182,0.430614,-0.239633
21693,0.070355,1.105226,0.022861,-0.42535,0.267509,-0.28848
21694,0.035709,1.146768,0.077004,-1.089134,0.317197,-0.818234
21695,0.75773,1.111499,0.429191,0.273543,0.586315,0.259909
21696,-0.009139,1.100524,-0.408269,-0.874799,-0.088458,-0.651882
21697,-0.010834,0.733288,-0.148795,-1.411548,0.099435,-1.073662
21698,-0.94336,0.587745,-0.551238,-0.648958,-0.188481,-0.475864
21699,0.607232,1.063678,0.34645,-1.12656,0.485219,-0.848165
21700,0.139572,0.997175,0.145468,-0.732918,0.345485,-0.53325
21701,-0.034872,0.912095,-0.429994,0.823992,-0.086721,0.69383
21702,0.200555,0.956688,0.263254,-1.469909,0.428148,-1.111039
21703,0.141411,0.923555,0.151022,0.054654,0.342834,0.092728
21704,-0.437485,1.126111,-0.72035,-0.49681,-0.270111,-0.349376
21705,-0.187067,1.144916,-0.301726,-0.598322,0.046917,-0.429095
21706,-0.307849,1.063149,-0.780505,-1.34964,-0.322416,-1.01828
21707,0.02998,1.122006,0.499593,-0.763792,0.621167,-0.540968
21708,0.342559,1.1411,0.085852,1.541256,0.304636,1.290111
21709,0.211992,1.127139,-0.09552,0.245938,0.21173,0.284774
21710,-0.052787,1.034102,0.423663,-0.456729,0.559516,-0.298483
21711,0.287791,1.021663,0.43658,-0.887201,0.555764,-0.632274
21712,0.457505,1.015378,0.203152,1.083766,0.368489,0.928755
21713,0.267983,1.011226,-0.503183,-0.259521,-0.15857,-0.119116
21714,-0.026551,0.984779,0.240472,-0.772329,0.394009,-0.531063
21715,-0.134493,0.976152,0.188907,-0.262359,0.371154,-0.115677
21716,0.056186,0.924654,0.336085,-2.288817,0.481107,-1.722986
21717,-0.394785,0.912462,-0.242044,0.584582,0.043852,0.544364
21718,1.855764,1.790119,-0.121217,-0.509573,0.168871,-0.319628
21719,1.692816,1.734568,0.342976,-1.533376,0.486918,-1.13119
21720,1.514114,1.77182,-0.115266,-0.609231,0.170165,-0.392325
21721,0.916572,1.643725,-0.764067,-0.135465,-0.304572,-0.017786
21722,1.868865,1.703656,0.159366,-0.106556,0.387097,0.020926
21723,2.012115,1.735604,0.084002,-1.076291,0.319154,-0.754081
21724,1.533465,1.754718,-0.140791,0.128408,0.134684,0.191915
21725,2.374272,1.769111,0.519878,-0.279391,0.597693,-0.115072
21726,1.992234,1.751139,-0.345681,0.032476,-0.05535,0.127791
21727,0.54185,1.449815,0.150805,0.207477,0.365609,0.246256
21728,0.634968,1.54224,-0.458738,1.073968,-0.091496,0.927296
21729,-0.270287,1.278524,-0.452909,-0.449813,-0.088041,-0.289554
21730,-0.320715,1.216361,-0.200545,-1.076256,0.100446,-0.778173
21731,0.176153,1.358301,0.178711,-0.042899,0.374987,0.0388
21732,0.769748,1.531894,-0.203551,0.148682,0.097224,0.20598
21733,0.499195,1.426626,-0.039179,1.061682,0.191019,0.920736
21734,1.26609,1.662728,-0.07522,-0.3879,0.174643,-0.210933
21735,1.698236,1.661069,0.144465,-1.443815,0.31087,-1.037441
21736,1.556817,1.60575,0.334737,-0.819479,0.457866,-0.5335
21737,1.868638,1.671831,-0.032044,-2.066282,0.183183,-1.517896
21738,1.655646,1.59068,0.261602,-0.26213,0.393428,-0.105878
21739,1.716731,1.646595,0.064449,0.001505,0.251114,0.10748
21740,1.108133,1.481393,0.233298,-1.230653,0.379761,-0.869118
21741,1.926891,1.591615,-0.223586,0.320084,0.041659,0.355767
21742,1.624083,1.6131,-0.21407,0.207463,0.061707,0.263539
21743,1.254135,1.500609,0.259445,-0.689223,0.40155,-0.450296
21744,1.447312,1.518909,0.114734,-0.326807,0.291831,-0.15414
21745,1.42255,1.577922,0.328153,-0.832046,0.444404,-0.564593
21746,1.011782,1.422781,0.033448,-0.052132,0.214537,0.053462
21747,1.155115,1.447558,0.06906,0.203246,0.225721,0.246902
21748,1.743811,1.608401,0.34249,-0.005295,0.443785,0.093791
21749,0.745022,1.268806,-0.055256,-0.112757,0.141688,0.008966
21750,0.074357,1.244148,0.556345,0.078923,0.445479,0.105866
21751,0.391305,1.331815,-0.058089,-0.13222,0.187909,-0.032322
21752,1.273299,1.547347,0.210579,-1.199089,0.370068,-0.86625
21753,1.480008,1.526967,0.249299,-0.217869,0.378152,-0.089346
21754,0.266654,1.160397,0.06923,-0.294189,0.243395,-0.158305
21755,1.274419,1.363106,-0.11281,-1.302743,0.101327,-0.942523
21756,0.776207,1.344606,-0.473075,0.933945,-0.168993,0.819542
21757,1.08113,1.273978,0.611813,-0.492258,0.63663,-0.304977
21758,1.28605,1.468125,0.171176,-0.399246,0.2937,-0.23226
21759,1.03534,1.326361,0.05922,-0.036088,0.208359,0.050328
21760,1.132432,1.382308,0.293125,0.239938,0.408928,0.266451
21761,0.81348,1.2544,-0.167084,0.186187,0.07063,0.237243
21762,0.829897,1.007319,0.049767,-0.54804,0.197641,-0.335339
21763,1.103798,1.208051,0.309904,-0.549153,0.405658,-0.335406
21764,1.128722,1.197312,0.459282,-0.507128,0.53017,-0.309202
21765,0.60897,0.968165,0.258902,-0.641072,0.381101,-0.412132
21766,0.746393,0.911741,0.258376,0.089573,0.381085,0.167178
21767,1.064871,1.325455,0.178629,-0.26246,0.281421,-0.127139
21768,0.686305,1.044804,0.059015,0.35856,0.231777,0.372109
21769,0.950214,1.126871,0.408,-0.123086,0.489778,-0.01079
21770,0.545949,0.77565,0.240465,-0.336462,0.342003,-0.163967
21771,1.220425,0.867271,0.663931,0.095127,0.700568,0.189082
21772,0.887099,0.960055,0.379023,-0.363964,0.453201,-0.188602
21773,0.577195,0.9356,0.121015,-0.502181,0.267819,-0.294134
21774,0.89676,0.739595,-0.363628,-0.395243,-0.098702,-0.203331
21775,0.868601,0.69441,0.419966,-1.301121,0.35562,-1.025571
21776,-0.195637,0.566097,0.340147,-0.584535,0.475669,-0.421885
21777,0.409416,0.901687,0.345629,-0.335968,0.458622,-0.209463
21778,0.391861,0.883538,0.241504,-0.380875,0.37273,-0.236862
21779,0.313551,0.927544,-0.254508,-1.805779,0.012433,-1.364568
21780,0.409604,0.979813,-0.306991,-0.357279,-0.02851,-0.218365
21781,0.266328,0.658425,0.598469,0.014081,0.637811,0.063767
21782,0.027653,0.542765,0.240861,-0.541967,0.356121,-0.380938
21783,0.067537,0.489733,-0.011404,-0.746923,0.176464,-0.539714
21784,0.512246,0.904192,0.055956,0.673957,0.239762,0.587896
21785,0.016156,0.810322,-0.165996,-0.482284,0.053925,-0.327182
21786,-0.03893,0.868942,-0.256776,0.547835,-0.006153,0.481787
21787,0.672229,1.055541,0.126459,0.13359,0.325969,0.180169
21788,0.486693,1.020584,0.365013,-0.115174,0.483595,-0.024802
21789,0.476917,1.046914,0.086381,0.119657,0.27601,0.165283
21790,0.291781,0.959838,-0.140225,-0.804966,0.073525,-0.554426
21791,0.854083,1.016626,0.874644,-1.407811,0.851889,-1.02957
21792,0.506166,1.027101,0.049128,0.196346,0.247658,0.225593
21793,0.705324,1.060561,0.264005,-1.064012,0.40646,-0.765021
21794,0.503586,1.027736,-0.177648,-1.210848,0.063212,-0.89814
21795,-0.086003,0.896973,0.101903,-0.961403,0.284809,-0.692467
21796,-0.00485,0.897119,0.045786,0.100797,0.251142,0.144456
21797,0.370312,0.988513,-0.015688,-1.782577,0.202412,-1.336232
21798,0.083954,0.921421,-0.263245,1.051986,0.012192,0.894029
21799,0.030276,0.856166,0.367468,-0.465534,0.498171,-0.297239
21800,-0.300293,0.841474,-0.35615,0.205291,-0.045428,0.229036
21801,0.352894,0.542279,0.094949,0.519005,0.305,0.45755
21802,0.717166,0.710497,0.157439,0.871591,0.296545,0.748768
21803,0.210918,0.415548,-0.246412,-0.608136,0.022826,-0.425501
21804,0.1529,0.328388,0.194371,-0.585471,0.304587,-0.404875
21805,0.430089,0.589228,0.748829,-0.723673,0.712024,-0.515781
21806,0.035206,0.755967,0.475231,-0.576224,0.551267,-0.401246
21807,-0.397821,0.726882,-0.38061,0.351256,-0.074538,0.328793
21808,-0.183951,0.601377,-0.225551,-1.164753,0.044874,-0.86903
21809,-0.273512,0.570536,0.07572,-0.181585,0.251737,-0.088997
21810,-0.036174,0.554948,-0.089879,-0.405736,0.116144,-0.268227
21811,-0.542368,0.592725,0.049331,-0.158843,0.236208,-0.066998
21812,0.039175,0.444914,0.187178,0.12743,0.298713,0.167147
21813,-0.081407,0.306487,0.097579,0.011312,0.245835,0.072194
21814,-0.157268,0.563301,-0.133687,-0.650467,0.075045,-0.462392
21815,-0.531859,0.762527,-0.252346,-0.556945,0.042293,-0.390285
21816,-0.50054,0.691311,0.083597,-0.51364,0.272296,-0.348505
21817,-0.101818,0.773228,0.103233,-0.661996,0.289051,-0.464768
21818,-0.144178,0.798652,-0.210686,0.060032,0.033803,0.102065
21819,-0.185794,0.878337,-0.464885,0.613218,-0.12096,0.545068
21820,-0.134758,0.867389,0.12867,-0.439035,0.310518,-0.288469
21821,0.404381,0.932595,0.582364,-0.783727,0.640995,-0.559306
21822,0.033034,0.877097,0.376998,0.707008,0.473613,0.613971
21823,-0.152633,0.828189,-0.664557,-0.027351,-0.341718,0.019379
21824,-0.227772,0.828871,0.527896,-1.04904,0.572619,-0.785852
21825,-0.222898,0.844666,0.271003,-0.489175,0.35982,-0.341485
21826,0.726048,0.906544,0.903315,0.126202,0.832293,0.148876
21827,0.666795,0.88434,0.352249,-0.256176,0.403478,-0.155169
21828,0.310524,0.783792,0.669467,0.919917,0.637895,0.779675
21829,0.673755,1.063563,0.058362,1.156594,0.211175,0.99169
21830,0.409294,0.915392,0.209564,0.768312,0.332974,0.675131
21831,0.338821,0.873321,0.395592,0.548058,0.461144,0.502723
21832,0.278995,0.863856,0.050028,-0.475761,0.203616,-0.304364
21833,0.72226,0.928336,0.386389,-1.045923,0.460799,-0.749349
21834,1.081988,1.164422,0.459265,-0.663597,0.508429,-0.449809
21835,0.778051,1.127069,-0.232194,-0.506386,0.003005,-0.320541
21836,-0.492212,0.767565,-0.347199,1.45444,-0.070567,1.201664
21837,-0.713579,0.721061,-0.566875,-1.000326,-0.228982,-0.736133
21838,0.091927,0.805286,-0.024109,-0.484393,0.171485,-0.327218
21839,-0.3285,0.747043,0.038805,-2.029939,0.207942,-1.554334
21840,-0.132956,0.721127,0.244599,-1.05718,0.365028,-0.787794
21841,-0.352252,0.741782,-0.113662,0.789157,0.093242,0.672471
21842,-0.110405,0.704521,0.039423,-1.193135,0.213828,-0.890457
21843,-0.398438,0.611625,0.341837,-0.283552,0.42721,-0.16656
21844,0.49697,0.809826,0.273044,-0.961649,0.357436,-0.688418
21845,0.081209,0.608183,0.236274,0.137473,0.368633,0.185304
21846,-0.103865,0.579619,-0.256386,-0.301977,-0.016517,-0.159586
21847,-0.262863,0.437626,-0.109028,0.085903,0.10687,0.150739
21848,-0.386511,0.386093,0.106143,-0.84514,0.266539,-0.5955
21849,-0.748422,0.311337,0.405917,-0.808056,0.497856,-0.574154
21850,-0.576738,0.297383,0.550898,0.416251,0.601027,0.393583
21851,-0.678634,0.259613,0.323669,-0.136963,0.433899,-0.04661
21852,-0.857701,0.270491,-0.157087,-0.144576,0.085294,-0.050717
21853,-0.269268,0.401625,0.294189,-0.131324,0.427013,-0.02678
21854,-0.515536,0.338725,-0.15315,-0.603658,0.105435,-0.40104
21855,-0.441609,0.313213,0.080576,0.291665,0.285223,0.305141
21856,-0.39823,0.687958,-0.204653,-0.533936,0.010384,-0.378103
21857,-0.849688,0.307627,0.087622,-0.653054,0.236251,-0.478446
21858,-1.419691,0.212168,-0.628121,0.212246,-0.283027,0.202727
21859,0.426544,0.809365,-0.121412,0.460478,0.057248,0.402071
21860,-0.116461,0.45068,0.357131,0.158478,0.415007,0.163691
21861,-1.608932,0.054769,-0.462757,-0.240031,-0.179418,-0.147293
21862,-1.460054,0.027465,0.142779,-0.879191,0.287682,-0.64938
21863,-1.444127,0.019845,-0.167024,-0.299802,0.056742,-0.196484
21864,-1.781054,0.026795,-0.460284,-1.301159,-0.173525,-0.992318
21865,-1.585724,-0.03822,0.26242,-0.005634,0.355827,0.033449
21866,-0.323432,0.261367,0.658416,0.114365,0.680324,0.158479
21867,-0.28072,0.275814,0.188118,-0.177111,0.325595,-0.077502
21868,-0.620054,0.287989,-0.106613,-0.310456,0.130579,-0.16857
21869,0.110396,0.392179,0.950892,-0.090774,0.923137,0.002267
21870,-0.777303,0.14336,0.54396,0.198339,0.597813,0.205249
21871,-0.143039,0.058809,0.452003,-0.88236,0.503771,-0.623924
21872,0.980632,0.76569,-0.193227,0.032187,-0.098046,-0.050354
21873,0.927045,0.762591,-0.22465,0.842932,-0.119467,0.587752
21874,1.599959,0.88005,0.621491,-0.740137,0.492056,-0.663595
21875,0.430735,0.543806,0.228726,-0.53884,0.20214,-0.493962
21876,-0.148522,0.392806,-0.381622,-1.494032,-0.25745,-1.253069
21877,1.32404,0.749979,0.33675,-1.580221,0.277322,-1.319298
21878,1.939459,0.838896,0.823842,-0.698944,0.624962,-0.613588
21879,1.618547,0.818468,-0.260224,-0.254903,-0.186857,-0.267009
21880,1.213595,0.659602,0.317623,-0.786882,0.252387,-0.686034
21881,0.432914,0.532842,-0.411543,-0.281388,-0.280693,-0.293656
21882,0.921863,0.408893,0.375809,-1.14849,0.286506,-0.969179
21883,0.89471,0.360439,0.631867,-1.076502,0.456463,-0.909598
21884,0.837687,0.367513,0.054053,-1.577517,0.033457,-1.304946
21885,0.811807,0.258535,0.149499,-0.367538,0.102609,-0.352441
21886,1.680221,0.204904,1.367322,-0.537994,0.988228,-0.476358
21887,0.691125,0.325649,-0.119762,-0.770581,-0.083635,-0.669338
21888,0.76157,0.278111,0.308941,-0.411134,0.223542,-0.38564
21889,0.706797,0.270354,0.28015,-0.144926,0.20769,-0.177132
21890,1.058562,0.256302,0.693191,-0.110586,0.487124,-0.142088
21891,0.734191,0.231594,0.140502,-0.014482,0.108513,-0.061526
21892,0.706537,0.184879,0.598589,0.133596,0.438379,0.04749
21893,-0.134268,-0.375,0.260914,0.08616,0.180615,0.026236
21894,0.52856,0.042826,0.406919,-0.622664,0.301032,-0.53294
21895,-0.148373,-0.193145,-0.328637,0.08015,-0.23411,0.013914
21896,-0.202493,-0.412088,0.672979,-1.453589,0.535408,-1.186889
21897,0.842463,0.208051,0.238662,0.433917,0.193715,0.288622
21898,0.069566,-0.273442,-0.027497,-0.325157,0.011252,-0.292981
21899,-0.112795,-0.391903,0.449547,-0.875373,0.365802,-0.726125
21900,0.947813,0.506906,0.072923,-0.105056,0.06187,-0.145345
21901,1.185054,0.556165,0.506531,0.471186,0.389991,0.318789
21902,0.887083,0.389345,0.813408,-0.151708,0.609746,-0.173431
21903,0.318523,0.266253,0.134221,-0.778084,0.113423,-0.675616
21904,-0.001577,0.152181,0.51593,-0.891944,0.393393,-0.765325
21905,0.854537,0.326492,0.631019,0.005962,0.479143,-0.05815
21906,0.039855,0.270553,0.304261,-0.568609,0.235552,-0.51122
21907,-0.178172,0.087722,0.208739,-2.108001,0.166314,-1.724083
21908,-0.116027,0.014377,-0.186025,-0.298079,-0.117718,-0.279949
21909,0.881671,0.307469,1.082397,-1.353328,0.795566,-1.116267
21910,0.41426,0.219309,0.325707,0.564406,0.256645,0.395693
21911,0.008193,-0.039703,0.744767,0.007052,0.565423,-0.047808
21912,-0.224014,-0.070278,0.274983,-0.126247,0.220675,-0.154759
21913,-0.305348,-0.117557,0.446252,0.068628,0.357377,-0.001199
21914,0.242117,-0.190576,-0.044368,0.575595,0.01254,0.412835
21915,0.221996,-0.100381,0.042623,-0.008706,0.051466,-0.048104
21916,0.101034,-0.139267,-0.21408,0.088541,-0.122732,0.033753
21917,0.423719,-0.361997,0.552715,-0.652015,0.45682,-0.537728
21918,-0.315464,-0.077199,-0.452825,0.198927,-0.289532,0.112741
21919,-0.047801,-0.087575,0.656265,-0.011503,0.520209,-0.051538
21920,0.25524,-0.066537,0.189726,-1.553209,0.15614,-1.27772
21921,0.16455,-0.172054,0.44295,0.008211,0.392114,-0.03533
21922,0.082698,-0.156146,0.350642,-0.734187,0.299429,-0.615647
21923,0.045775,-0.336796,-0.126569,-0.350633,-0.011969,-0.297887
21924,-0.868653,-0.740389,0.569283,-0.494966,0.464015,-0.406895
21925,-0.703012,-0.682158,0.195622,0.152959,0.165795,0.101383
21926,-1.28144,-0.9384,0.470498,0.243763,0.366227,0.177277
21927,-0.761466,-0.789959,0.396183,1.129937,0.342369,0.896679
21928,-0.47109,-0.749691,0.433685,-0.045938,0.370464,-0.03067
21929,-0.000151,-0.417277,0.830165,0.402522,0.643281,0.310972
21930,-0.676944,-0.847431,0.364824,0.278028,0.318345,0.23748
21931,-0.639774,-0.975429,0.840368,-0.020783,0.66362,-0.002726
21932,-0.804154,-1.141417,0.689442,0.928884,0.574426,0.776708
21933,-0.73109,-1.145879,0.270914,0.640196,0.230042,0.514962
21934,-0.63975,-1.11739,0.445747,-1.338831,0.38312,-1.033927
21935,-0.623418,-1.106039,0.170858,-0.224318,0.171147,-0.151518
21936,-0.468807,-1.066952,0.699632,-0.339972,0.573627,-0.236806
21937,-0.560316,-1.148949,0.452557,0.170565,0.396725,0.176702
21938,-0.367197,-1.147599,0.420796,-0.0548,0.371738,0.002291
21939,-0.555213,-1.164146,0.498591,-0.80217,0.428103,-0.587857
21940,-0.555044,-1.212453,0.699924,0.699968,0.582339,0.598643
21941,-0.442075,-1.210514,0.676025,-0.178835,0.563009,-0.099432
21942,-0.217281,-1.315887,0.903879,-0.50967,0.722687,-0.352323
21943,-0.547834,-1.334784,0.535348,0.251149,0.482977,0.24746
21944,-0.618452,-1.367708,0.40011,-1.860883,0.341613,-1.462777
21945,-0.884842,-0.851344,0.562915,0.078819,0.461623,0.067066
21946,-0.485042,-0.674564,0.897818,-0.296906,0.704061,-0.225464
21947,-0.843957,-0.878223,0.633675,0.492219,0.502273,0.40508
21948,-0.974303,-0.93333,0.313464,-0.119029,0.285652,-0.066218
21949,-0.886501,-1.001436,0.096788,0.184243,0.116606,0.167869
21950,-0.896424,-0.918525,0.310551,-0.903278,0.299829,-0.703845
21951,-1.103985,-0.967304,0.017858,-0.09642,0.06007,-0.051039
21952,-1.249315,-1.044816,0.182608,-0.029809,0.177624,0.001683
21953,-1.214159,-1.145017,0.104486,0.356064,0.1702,0.304646
21954,-1.061158,-1.190053,0.409678,-0.428306,0.389628,-0.302623
21955,-0.44084,-0.790296,0.405915,-1.563964,0.388665,-1.221033
21956,0.420543,-0.576754,0.444666,-1.185402,0.39724,-0.924615
21957,0.396865,-0.560776,0.039044,0.337866,0.101413,0.28179
21958,-0.578952,-0.803048,-0.146769,-1.017725,-0.031773,-0.79145
21959,-0.624844,-1.075258,0.672446,-1.577451,0.589451,-1.227501
21960,-0.707289,-1.091937,0.115421,0.964047,0.173078,0.781361
21961,-0.887948,-1.164703,0.432258,-0.90695,0.416927,-0.700405
21962,-0.702966,-1.061907,0.072206,-0.596229,0.159998,-0.446067
21963,-0.964832,-1.041017,-0.181432,0.995249,-0.03424,0.808244
21964,-0.568595,-1.189368,0.617363,-0.964898,0.589682,-0.735493
21965,-1.275952,-1.225972,0.268148,-0.503684,0.296655,-0.361838
21966,-0.97474,-1.394645,0.469253,-0.84526,0.450206,-0.610453
21967,-0.392103,-1.187874,0.559449,0.10758,0.521572,0.140471
21968,-0.342691,-1.16378,0.584028,1.250133,0.538603,1.044387
21969,-1.236868,-1.230074,-0.068044,-0.563791,0.039799,-0.398476
21970,-1.249216,-1.231365,0.103577,-0.601281,0.178309,-0.417592
21971,-0.751748,-1.17178,0.671654,0.295761,0.615674,0.300559
21972,-0.122323,-1.046052,0.474852,1.208944,0.475607,1.022083
21973,-0.895864,-1.085125,-0.428094,-0.338277,-0.193789,-0.205721
21974,-0.558587,-1.04024,0.030397,0.298605,0.144363,0.296531
21975,0.259773,-0.049075,0.668561,-0.542151,0.490982,-0.471544
21976,0.010488,-0.115851,0.166726,-0.621425,0.136801,-0.537203
21977,0.139814,-0.240839,0.943117,-1.172098,0.702616,-0.974617
21978,-0.035991,-0.217138,0.284045,-0.332985,0.201179,-0.311538
21979,-0.237183,-0.345889,0.47961,-0.815164,0.359902,-0.688548
21980,-0.27318,-0.232874,-0.118812,-0.228828,-0.087267,-0.226677
21981,-0.271359,-0.273815,0.520345,-0.476359,0.388569,-0.425303
21982,-0.268357,-0.327697,0.566052,0.869667,0.418933,0.641756
21983,-0.146084,-0.275743,0.321117,0.384164,0.23744,0.255594
21984,-0.034193,-0.351894,0.530416,-1.041601,0.42845,-0.866166
21985,-0.231456,-0.535175,0.580493,0.011957,0.448345,-0.030273
21986,-0.166719,-0.551338,0.592529,-0.212009,0.445999,-0.20345
21987,-0.330253,-0.561856,0.217283,0.131442,0.163903,0.068043
21988,-0.353001,-0.657065,0.264573,-0.694864,0.21749,-0.577566
21989,-0.712347,-0.742672,0.164284,0.225969,0.141226,0.135272
21990,-0.853589,-0.788073,-0.142554,-0.623995,-0.055939,-0.528411
21991,0.601612,-0.140319,0.173099,-0.302159,0.16526,-0.26105
21992,0.07005,-0.245182,0.180411,-0.766118,0.168125,-0.626332
21993,0.354464,-0.289521,0.642745,0.180315,0.50883,0.126558
21994,0.22909,-0.344143,0.058828,-1.668893,0.068158,-1.342663
21995,0.421357,-0.380776,0.583856,0.203029,0.489803,0.159706
21996,0.190577,-0.338197,0.321528,-0.061909,0.286005,-0.055403
21997,0.318417,-0.4258,0.462589,-0.637052,0.415182,-0.495708
21998,-0.565904,-0.758965,0.055791,0.658406,0.070573,0.493534
21999,-0.784766,-0.689085,-0.392072,-0.619754,-0.243772,-0.509128
22000,-0.842126,-0.886733,0.367097,0.179067,0.345706,0.135193
22001,-1.253718,-0.99057,-0.107217,-0.594542,0.029839,-0.473524
