id,z1,z2,z3,z4,z5,z6
2415,-1.598691,-1.498623,0.623711,-2.103134,0.623711,-2.103134
2416,-1.337807,-1.424451,0.418603,-1.351004,0.418603,-1.351004
2417,-1.338292,-1.361806,0.078384,-0.136817,0.078384,-0.136817
2418,-0.928864,-1.243542,0.392689,-0.404678,0.392689,-0.404678
2419,0.43904,-0.482118,0.17527,-0.198108,0.17527,-0.198108
2420,-0.342794,-0.665959,-0.930719,-0.274189,-0.930719,-0.274189
2421,-0.076965,-0.77316,-0.406984,-0.075303,-0.406984,-0.075303
2422,-1.009619,-1.160792,0.009123,-0.309675,0.009123,-0.309675
2423,-1.138115,-1.177318,-0.263218,-1.182513,-0.263218,-1.182513
2424,-0.668568,-1.182753,0.291541,-1.128073,0.291541,-1.128073
2425,-0.748382,-1.084657,-0.138776,0.644689,-0.138776,0.644689
2426,-0.638094,-1.019504,-0.321077,-0.347883,-0.321077,-0.347883
2427,-0.418943,-0.945775,0.020914,-1.385616,0.020914,-1.385616
2428,0.132079,-0.690399,-0.304541,-0.994482,-0.304541,-0.994482
2429,0.644389,-0.425877,-0.226541,-0.381206,-0.226541,-0.381206
2430,1.092908,-0.054695,0.116842,-0.224188,0.116842,-0.224188
2431,-1.699352,-1.249992,-0.273686,-0.362187,-0.273686,-0.362187
2432,-1.128101,-1.215374,0.003765,-0.678915,0.003765,-0.678915
2433,-0.527522,-1.079164,0.369105,-1.382904,0.369105,-1.382904
2434,-1.746353,-1.257572,0.369311,-0.621653,0.369311,-0.621653
2435,-1.485692,-1.047054,-0.001979,-2.205874,-0.001979,-2.205874
2436,-1.149903,-0.877679,0.216705,-1.038088,0.216705,-1.038088
2437,-0.816638,-1.227181,0.256169,-1.408335,0.256169,-1.408335
2438,-1.091481,-1.010508,0.051504,0.057039,0.051504,0.057039
2439,-0.548156,-0.742691,0.509146,-0.880237,0.509146,-0.880237
2440,0.468061,-0.501336,1.238118,-0.585916,1.238118,-0.585916
2441,-0.680389,-0.912103,0.612544,-0.047247,0.612544,-0.047247
2442,-1.040309,-1.002468,0.746683,-0.544129,0.746683,-0.544129
2443,-1.661354,-1.071189,0.365145,-0.897452,0.365145,-0.897452
2444,-1.999129,-1.033974,-0.031781,0.019155,-0.031781,0.019155
2445,-1.008805,-0.888977,0.78953,-0.067494,0.78953,-0.067494
2446,-1.48035,-1.010291,-0.20919,-0.796367,-0.20919,-0.796367
2447,-1.453491,-0.933203,0.193261,-1.24314,0.193261,-1.24314
2448,-0.530223,-0.717894,0.515043,-0.333313,0.515043,-0.333313
2449,-0.451484,-0.675625,0.20253,-1.742224,0.20253,-1.742224
2450,-0.735782,-0.737824,0.255029,-0.712643,0.255029,-0.712643
2451,-0.872187,-0.723577,0.26569,-0.446742,0.26569,-0.446742
2452,-1.246693,-0.763839,0.17387,-0.235493,0.17387,-0.235493
2453,-1.102244,-0.678882,0.188648,-1.420062,0.188648,-1.420062
2454,-0.980192,-0.795007,0.366919,-1.278495,0.366919,-1.278495
2455,0.166962,-1.019262,0.546687,-0.602196,0.546687,-0.602196
2456,-0.210416,-0.873451,-0.504128,-1.318975,-0.504128,-1.318975
2457,-0.232943,-1.043673,0.447016,-0.723974,0.447016,-0.723974
2458,-0.803165,-1.386513,1.285295,-0.075491,1.285295,-0.075491
2459,0.316963,-0.425111,0.893298,-1.361241,0.893298,-1.361241
2460,-0.296824,-0.449564,0.480418,0.406568,0.480418,0.406568
2461,-0.616215,-0.441206,0.355672,0.084512,0.355672,0.084512
2462,-0.150859,-0.370818,0.26758,-0.932182,0.26758,-0.932182
2463,-0.058332,-0.277592,0.370219,-0.830443,0.370219,-0.830443
2464,-0.602961,-0.462597,0.396303,-0.978873,0.396303,-0.978873
2465,-0.656173,-0.47031,-0.067582,0.134785,-0.067582,0.134785
2466,-0.817968,-0.474598,-0.402626,-0.658189,-0.402626,-0.658189
2467,-1.091376,-0.484675,-0.289652,-0.430762,-0.289652,-0.430762
2468,-1.414239,-0.703675,0.289779,0.192339,0.289779,0.192339
2469,-0.86673,-0.180853,-0.176889,0.470087,-0.176889,0.470087
2470,-1.014266,-1.10373,0.882072,0.310082,0.882072,0.310082
2471,-1.337326,-1.206791,0.267834,-0.075093,0.267834,-0.075093
2472,-1.487021,-1.273985,0.369331,0.374055,0.369331,0.374055
2473,-1.67615,-1.147494,0.091585,-0.681042,0.091585,-0.681042
2474,-0.377389,-0.4628,-0.422294,-1.15463,-0.422294,-1.15463
2475,-1.16806,-1.06547,0.260044,-0.923721,0.260044,-0.923721
2476,-2.88378,-1.472693,-0.383933,-1.014286,-0.383933,-1.014286
2477,-0.826211,-0.938885,0.76778,-0.686222,0.76778,-0.686222
2478,0.009219,-0.122497,0.100704,-0.410018,0.100704,-0.410018
2479,-0.11634,-0.298228,0.457553,-0.542098,0.457553,-0.542098
2480,-1.143157,-0.633171,-0.165651,-0.123601,-0.165651,-0.123601
2481,-0.312089,-0.248466,-0.130407,-0.030505,-0.130407,-0.030505
2482,-0.166295,-0.290567,-0.059528,0.160946,-0.059528,0.160946
2483,0.154091,-0.027034,-0.075102,-0.842726,-0.075102,-0.842726
2484,-0.3686,-0.18958,-0.383311,-0.684945,-0.383311,-0.684945
2485,-0.126806,-0.001353,-0.040008,-1.03772,-0.040008,-1.03772
2486,0.59481,0.079759,-0.355487,-0.414231,-0.355487,-0.414231
2487,0.810449,0.4964,-0.027484,0.263345,-0.027484,0.263345
2488,0.308475,0.083651,0.21903,-1.214877,0.21903,-1.214877
2489,-0.025885,0.191725,-0.214909,-1.000913,-0.214909,-1.000913
2490,-0.123718,0.225252,-0.482207,-0.349843,-0.482207,-0.349843
2491,0.66643,0.703565,0.540394,0.046133,0.540394,0.046133
2492,0.732117,0.886055,-0.105511,-0.807894,-0.105511,-0.807894
2493,0.565548,0.740651,0.035642,-0.218568,0.035642,-0.218568
2494,-2.245826,-1.326976,-0.07519,-0.881919,-0.07519,-0.881919
2495,-0.672068,0.188088,-0.151518,-0.362215,-0.151518,-0.362215
2496,-0.093501,0.467267,-0.325573,0.163194,-0.325573,0.163194
2497,0.022763,0.969206,-0.282315,-0.478366,-0.282315,-0.478366
2498,-0.01165,0.588141,-0.096583,-0.420149,-0.096583,-0.420149
2499,0.098387,1.109055,-0.350281,-0.039519,-0.350281,-0.039519
2500,-0.243177,0.278607,-0.111155,-0.096603,-0.111155,-0.096603
2501,0.158049,0.647688,0.07611,-0.817162,0.07611,-0.817162
2502,1.130584,1.206769,0.24051,-1.553678,0.24051,-1.553678
2503,1.853431,1.532612,0.231231,-1.200052,0.231231,-1.200052
2504,1.019281,1.370175,0.213692,-0.889362,0.213692,-0.889362
2505,1.319165,1.605533,-0.292101,-0.615682,-0.292101,-0.615682
2506,1.420522,1.614146,0.134379,-1.74492,0.134379,-1.74492
2507,1.143083,1.870477,0.387326,-1.080931,0.387326,-1.080931
2508,1.288826,2.109312,-0.244628,0.181246,-0.244628,0.181246
2509,2.054348,2.395388,0.46405,0.740164,0.46405,0.740164
2510,2.3585,2.06276,0.859289,-1.117687,0.859289,-1.117687
2511,2.16741,2.348305,0.199841,0.499447,0.199841,0.499447
2512,1.654609,0.957058,-0.19434,-1.298454,-0.19434,-1.298454
2513,1.112476,0.942647,-0.062599,-0.205941,-0.062599,-0.205941
2514,0.297918,0.963606,-0.801012,-0.296301,-0.801012,-0.296301
2515,0.902403,0.83816,-0.53623,0.395012,-0.53623,0.395012
2516,1.007829,0.67456,-0.401769,-0.420187,-0.401769,-0.420187
2517,0.651941,0.553997,-0.225759,-0.433259,-0.225759,-0.433259
2518,0.520142,0.646271,-0.333865,-0.270025,-0.333865,-0.270025
2519,1.088013,1.221804,-0.881537,-0.594478,-0.881537,-0.594478
2520,0.448379,0.728296,-0.45316,-1.4602,-0.45316,-1.4602
2521,0.399779,0.6513,-0.593419,0.868555,-0.593419,0.868555
2522,0.424944,0.61863,-0.484358,0.178856,-0.484358,0.178856
2523,0.614165,0.577613,-0.576256,-1.698216,-0.576256,-1.698216
2524,0.672217,0.681049,-0.50588,-1.377651,-0.50588,-1.377651
2525,-0.324259,0.419555,-0.525605,-0.141135,-0.525605,-0.141135
2526,-0.536104,0.405943,-0.555387,-0.665257,-0.555387,-0.665257
2527,-0.121213,0.503064,-0.420677,0.543067,-0.420677,0.543067
2528,-0.412384,0.402544,-0.733647,-0.939973,-0.733647,-0.939973
2529,0.313928,0.670118,-0.208549,-1.974618,-0.208549,-1.974618
2530,0.041641,0.641358,-0.193807,-1.018616,-0.193807,-1.018616
2531,0.92158,0.59124,-0.253602,-1.45464,-0.253602,-1.45464
2532,0.484716,0.611575,-0.110389,0.131892,-0.110389,0.131892
2533,1.041017,0.686059,-0.256651,-0.581821,-0.256651,-0.581821
2534,0.866274,0.619889,-0.472056,-0.618101,-0.472056,-0.618101
2535,0.538259,0.587155,-0.733014,-0.213654,-0.733014,-0.213654
2536,0.974256,0.68943,-0.424267,-1.514588,-0.424267,-1.514588
2537,0.989124,0.847589,-0.068672,-1.340536,-0.068672,-1.340536
2538,0.526457,0.541912,-0.100358,-0.664809,-0.100358,-0.664809
2539,0.453082,0.488063,-0.369856,-1.272349,-0.369856,-1.272349
2540,0.956386,0.812822,-0.206955,-0.160365,-0.206955,-0.160365
2541,0.869902,0.709332,-0.197147,-1.318879,-0.197147,-1.318879
2542,0.709355,0.848365,-0.712757,-1.974253,-0.712757,-1.974253
2543,0.984046,0.959421,-0.500073,-1.43956,-0.500073,-1.43956
2544,0.726688,0.666317,0.010439,-0.949471,0.010439,-0.949471
2545,0.781412,0.712398,-0.083803,-1.386226,-0.083803,-1.386226
2546,0.351326,0.756055,-0.258974,-0.584072,-0.258974,-0.584072
2547,-0.064815,0.5917,-0.546864,-1.371346,-0.546864,-1.371346
2548,1.239508,1.032256,-0.137437,-0.989649,-0.137437,-0.989649
2549,0.854425,1.077514,-0.512366,-1.469458,-0.512366,-1.469458
2550,1.01174,1.010633,-0.234579,-0.814718,-0.234579,-0.814718
2551,0.721033,1.06833,-0.922223,-1.698735,-0.922223,-1.698735
2552,0.830537,1.145237,-0.583436,0.469773,-0.583436,0.469773
2553,-0.108549,0.857049,-0.993086,0.221865,-0.993086,0.221865
2554,0.837047,1.364122,-0.864444,-0.088756,-0.864444,-0.088756
2555,0.4303,1.337667,-0.887152,-0.804496,-0.887152,-0.804496
2556,-0.020058,0.714609,-0.602967,-0.733735,-0.602967,-0.733735
2557,1.115568,1.503329,-0.058791,-0.62876,-0.058791,-0.62876
2558,0.183979,1.067882,-0.74869,-1.485057,-0.74869,-1.485057
2559,-0.133311,0.365405,-0.328383,-3.059711,-0.328383,-3.059711
2560,0.235315,0.384212,0.037982,-1.181055,0.037982,-1.181055
2561,-0.269705,0.540401,-0.571774,-0.534687,-0.571774,-0.534687
2562,-0.461539,0.351523,-0.177916,-1.829383,-0.177916,-1.829383
2563,1.307094,1.433816,-0.330932,-1.471559,-0.330932,-1.471559
2564,1.093608,1.326095,-0.718575,-0.213206,-0.718575,-0.213206
2565,0.713179,1.077181,-0.314775,-0.428384,-0.314775,-0.428384
2566,1.882227,1.417045,-0.158837,-0.318703,-0.158837,-0.318703
2567,1.192284,1.185765,-0.164603,-1.377307,-0.164603,-1.377307
2568,0.292881,0.55612,-0.399936,-0.566289,-0.399936,-0.566289
2569,1.017048,0.685791,0.028462,-0.932174,0.028462,-0.932174
2570,-1.073621,-0.167381,-0.070289,-0.979342,-0.070289,-0.979342
2571,-0.89813,0.078427,-0.730485,-0.164611,-0.730485,-0.164611
2572,0.449051,0.24643,0.071128,-0.086919,0.071128,-0.086919
2573,-0.357636,0.031299,-0.193027,-0.790585,-0.193027,-0.790585
2574,-0.44116,0.48393,-0.447552,-0.425475,-0.447552,-0.425475
2575,-0.104286,0.552239,-0.243465,1.001764,-0.243465,1.001764
2576,0.515621,0.725357,-0.121063,-1.506224,-0.121063,-1.506224
2577,0.340346,0.755533,-0.40298,-0.555434,-0.40298,-0.555434
2578,-0.124957,0.680422,-1.322863,-1.352251,-1.322863,-1.352251
2579,0.393244,0.748744,0.027886,-0.429938,0.027886,-0.429938
2580,0.349694,0.327172,-0.33157,-0.480275,-0.33157,-0.480275
2581,0.642549,0.612259,-0.09128,-1.293808,-0.09128,-1.293808
2582,0.938134,0.765447,-0.608999,-1.120816,-0.608999,-1.120816
2583,0.80562,0.781422,-0.146977,-1.571597,-0.146977,-1.571597
2584,0.74591,0.904589,-0.457075,-0.512299,-0.457075,-0.512299
2585,0.40829,0.830567,-0.871818,-0.338014,-0.871818,-0.338014
2586,1.185471,1.000685,-0.458631,-0.340486,-0.458631,-0.340486
2587,0.543953,0.836842,-0.754937,-0.03141,-0.754937,-0.03141
2588,0.882289,0.977167,-0.82202,-0.054833,-0.82202,-0.054833
2589,1.228319,1.162851,-0.46336,-0.708299,-0.46336,-0.708299
2590,1.489483,1.360105,-0.520319,-0.851274,-0.520319,-0.851274
2591,1.079689,1.055168,-0.699238,-1.429033,-0.699238,-1.429033
2592,1.336767,1.178979,-0.370803,-0.824069,-0.370803,-0.824069
2593,1.673877,1.485789,-0.12294,-1.05329,-0.12294,-1.05329
2594,1.091066,1.166716,-0.49774,-0.83975,-0.49774,-0.83975
2595,1.595545,1.482951,-0.636119,-1.937682,-0.636119,-1.937682
2596,1.528658,1.557657,-0.788297,-0.514851,-0.788297,-0.514851
2597,1.693208,1.525555,-0.192265,0.185178,-0.192265,0.185178
2598,0.772315,1.20181,-0.904696,-2.309231,-0.904696,-2.309231
2599,0.923396,1.231098,-0.411219,-0.880585,-0.411219,-0.880585
2600,0.447416,1.204585,-1.20415,-0.632673,-1.20415,-0.632673
2601,-0.438852,0.702983,-0.007484,-0.971148,-0.007484,-0.971148
2602,-0.206436,0.763697,-0.413012,-1.7883,-0.413012,-1.7883
2603,1.72841,1.651665,-0.318235,-0.31246,-0.318235,-0.31246
2604,0.995566,1.478248,-0.966985,-0.904003,-0.966985,-0.904003
2605,1.747785,2.065068,-0.797363,-0.543639,-0.797363,-0.543639
2606,1.360299,1.565911,-0.263576,-1.060665,-0.263576,-1.060665
2607,0.760195,1.658268,-1.13642,-0.912691,-1.13642,-0.912691
2608,2.062392,2.209424,-0.495373,-1.203732,-0.495373,-1.203732
2609,1.299725,1.656274,-0.701646,-1.322797,-0.701646,-1.322797
2610,1.274752,1.997957,-0.519839,-0.711391,-0.519839,-0.711391
2611,1.639995,2.379213,-0.947182,-0.33283,-0.947182,-0.33283
2612,2.197679,2.486643,-0.782984,-0.139864,-0.782984,-0.139864
2613,2.465138,2.581918,-0.595446,-1.188616,-0.595446,-1.188616
2614,1.333901,2.302309,-1.158412,-0.30162,-1.158412,-0.30162
2615,1.078321,1.457329,-0.216954,-0.916207,-0.216954,-0.916207
2616,1.078818,1.458731,-0.417458,-0.720252,-0.417458,-0.720252
2617,0.541142,1.328811,-0.942403,-1.660704,-0.942403,-1.660704
2618,0.636226,1.258021,-0.271135,-0.667644,-0.271135,-0.667644
2619,0.633989,1.752712,-0.672155,-0.826998,-0.672155,-0.826998
2620,0.400115,1.862441,-1.054768,-0.004142,-1.054768,-0.004142
2621,1.465067,2.334026,-0.300629,1.160846,-0.300629,1.160846
2622,1.430405,1.611937,-0.180319,-0.905675,-0.180319,-0.905675
2623,1.364356,1.453077,-0.10543,-1.476424,-0.10543,-1.476424
2624,-0.331824,0.545699,-0.24718,-1.71701,-0.24718,-1.71701
2625,-0.805902,0.414422,-0.447485,0.830364,-0.447485,0.830364
2626,0.240306,0.724596,-0.452736,-2.048194,-0.452736,-2.048194
2627,0.317595,0.671771,-0.396139,-1.973394,-0.396139,-1.973394
2628,0.292905,0.76878,-0.962296,-1.013709,-0.962296,-1.013709
2629,-0.811112,0.429723,-0.57323,-0.405666,-0.57323,-0.405666
2630,-0.478204,0.422555,0.00204,-0.613977,0.00204,-0.613977
2631,-0.523784,0.454353,-1.053629,-1.396745,-1.053629,-1.396745
2632,0.136531,0.672506,-0.277085,-0.539633,-0.277085,-0.539633
2633,0.234865,0.671976,-0.29637,-0.501019,-0.29637,-0.501019
2634,1.013743,1.169564,-0.731638,-0.918872,-0.731638,-0.918872
2635,0.815698,1.046131,-0.557822,-0.241738,-0.557822,-0.241738
2636,0.662306,1.025336,-0.771629,-0.906502,-0.771629,-0.906502
2637,1.063331,1.135777,-0.265362,-1.673368,-0.265362,-1.673368
2638,0.768643,1.118538,-0.408805,-0.936342,-0.408805,-0.936342
2639,0.382544,0.948741,-0.225986,-0.088227,-0.225986,-0.088227
2640,1.585928,1.567022,-0.242979,-0.881945,-0.242979,-0.881945
2641,2.387374,1.709405,0.108748,-0.677875,0.108748,-0.677875
2642,-1.097439,0.518948,0.166699,-1.3178,0.166699,-1.3178
2643,-0.5524,0.500174,-0.14129,-0.564783,-0.14129,-0.564783
2644,-0.137176,0.693489,-0.481859,-0.262595,-0.481859,-0.262595
2645,-0.343237,0.623665,-0.710494,-0.91329,-0.710494,-0.91329
2646,-0.335813,0.635292,-0.436757,-0.756053,-0.436757,-0.756053
2647,0.1503,0.991434,0.160664,-1.236981,0.160664,-1.236981
2648,-0.429437,0.764508,-0.054673,-0.200814,-0.054673,-0.200814
2649,0.295381,0.981969,-0.514721,-0.199029,-0.514721,-0.199029
2650,0.703166,1.043649,-0.017542,-1.918739,-0.017542,-1.918739
2651,1.236115,1.283791,-0.010847,-0.665989,-0.010847,-0.665989
2652,2.368293,1.857272,0.074455,0.092931,0.074455,0.092931
2653,0.956113,1.356924,-0.077972,-0.673162,-0.077972,-0.673162
2654,1.457509,1.846736,-1.139013,-0.33555,-1.139013,-0.33555
2655,1.367997,1.804705,-0.583045,-0.719848,-0.583045,-0.719848
2656,2.309091,2.037381,0.095611,-0.690231,0.095611,-0.690231
2657,2.314166,2.097716,-0.099169,-0.219224,-0.099169,-0.219224
2658,2.396565,2.080063,0.042394,0.295095,0.042394,0.295095
2659,0.681533,1.25969,-0.219365,-0.782137,-0.219365,-0.782137
2660,3.278907,2.277823,0.380344,-1.186287,0.380344,-1.186287
2661,2.57743,2.133387,-0.063922,-1.043835,-0.063922,-1.043835
2662,2.109852,1.892272,0.172265,-1.169185,0.172265,-1.169185
2663,1.008819,1.16351,-0.51622,-1.064906,-0.51622,-1.064906
2664,1.417913,1.473879,-0.100134,-0.144315,-0.100134,-0.144315
2665,1.51902,1.372763,-0.155175,-1.885681,-0.155175,-1.885681
2666,2.130814,1.625261,-0.517819,-1.256077,-0.517819,-1.256077
2667,1.281743,1.061685,-0.173914,-0.363484,-0.173914,-0.363484
2668,0.940063,0.899348,-0.333302,-1.599526,-0.333302,-1.599526
2669,1.185545,0.996935,-0.229898,-1.385623,-0.229898,-1.385623
2670,1.671856,1.044875,-0.469706,-1.087982,-0.469706,-1.087982
2671,2.17132,1.441239,-0.148559,-0.459749,-0.148559,-0.459749
2672,1.817163,1.129648,-0.255107,-1.399184,-0.255107,-1.399184
2673,1.004269,0.948839,0.177867,0.148877,0.177867,0.148877
2674,-1.26381,-0.463635,-0.351758,-1.797354,-0.351758,-1.797354
2675,-1.161889,-0.620335,-0.024643,-0.427273,-0.024643,-0.427273
2676,0.266993,0.394014,-0.252111,-0.161551,-0.252111,-0.161551
2677,0.541074,0.496628,-0.155311,-0.674063,-0.155311,-0.674063
2678,0.601664,0.466365,-0.305862,-1.204975,-0.305862,-1.204975
2679,-0.638788,-0.440886,-0.148787,-1.239178,-0.148787,-1.239178
2680,-0.524257,-0.573726,0.130311,-1.025841,0.130311,-1.025841
2681,0.747801,0.682443,-0.148396,-0.800334,-0.148396,-0.800334
2682,0.834647,0.680821,-0.246426,-1.528006,-0.246426,-1.528006
2683,0.585605,0.474533,0.480481,-0.528119,0.480481,-0.528119
2684,0.220386,0.445081,-1.024819,-0.254226,-1.024819,-0.254226
2685,0.628581,0.527303,-0.608604,0.196602,-0.608604,0.196602
2686,-0.164671,0.388058,-1.03629,-0.492658,-1.03629,-0.492658
2687,0.254833,0.391411,-0.688601,-0.887734,-0.688601,-0.887734
2688,0.305941,0.228548,-0.077243,0.281338,-0.077243,0.281338
2689,-0.327557,0.146637,-0.714618,-0.379439,-0.714618,-0.379439
2690,-0.401546,0.100399,-0.227929,-0.76974,-0.227929,-0.76974
2691,0.154011,0.094189,0.241695,-0.923914,0.241695,-0.923914
2692,0.273586,0.135002,0.415057,-0.694318,0.415057,-0.694318
2693,0.266072,0.118082,0.027915,-1.552159,0.027915,-1.552159
2694,0.443372,0.564807,-0.919596,-1.074156,-0.919596,-1.074156
2695,1.049813,0.260913,0.52532,0.584737,0.52532,0.584737
2696,-0.287318,0.25556,-1.032893,0.481774,-1.032893,0.481774
2697,-0.065746,0.143101,-0.374165,-1.752294,-0.374165,-1.752294
2698,0.010339,0.27976,-0.472849,0.477128,-0.472849,0.477128
2699,0.20473,0.039605,-0.079656,-0.23592,-0.079656,-0.23592
2700,-0.943392,-0.40585,-0.386837,-1.407027,-0.386837,-1.407027
2701,-1.367795,-0.672398,-0.335256,0.594071,-0.335256,0.594071
2702,0.307242,0.210916,-0.533839,-1.317263,-0.533839,-1.317263
2703,0.632853,0.325201,-0.541693,-1.052415,-0.541693,-1.052415
2704,0.676134,0.403768,-0.396489,0.274962,-0.396489,0.274962
2705,0.986833,0.402078,-0.295957,-0.238591,-0.295957,-0.238591
2706,-1.22417,-0.811357,-0.040298,-0.573696,-0.040298,-0.573696
2707,0.271983,0.214131,0.02754,-1.080921,0.02754,-1.080921
2708,0.480314,-0.003343,0.427519,-1.638749,0.427519,-1.638749
2709,-1.661227,-1.102163,-0.112352,-0.717007,-0.112352,-0.717007
2710,-1.705184,-1.040052,-0.477878,-0.463471,-0.477878,-0.463471
2711,-1.213698,-0.945504,-0.170791,-0.532049,-0.170791,-0.532049
2712,-1.220263,-0.834554,-0.388163,-1.204176,-0.388163,-1.204176
2713,-1.104645,-0.832844,-0.285364,-1.100608,-0.285364,-1.100608
2714,-1.011993,-0.671965,-0.362367,-0.667751,-0.362367,-0.667751
2715,1.435212,0.816069,0.162623,-0.13034,0.162623,-0.13034
2716,2.024315,0.73065,0.678,-1.694364,0.678,-1.694364
2717,0.807495,0.485293,0.073557,0.737361,0.073557,0.737361
2718,0.232159,0.482007,-0.075938,-0.434311,-0.075938,-0.434311
2719,0.378983,0.037884,-0.018296,-0.595039,-0.018296,-0.595039
2720,0.472279,0.106452,0.136227,-0.661507,0.136227,-0.661507
2721,0.570625,0.116413,-0.357428,0.066002,-0.357428,0.066002
2722,-0.741181,-0.791243,0.319816,-0.428968,0.319816,-0.428968
2723,-0.810473,-0.830919,-0.128861,-1.604416,-0.128861,-1.604416
2724,-1.146721,-0.933253,-0.116357,-1.412071,-0.116357,-1.412071
2725,-0.728689,-0.725175,0.353218,-0.733506,0.353218,-0.733506
2726,-0.767645,-0.829592,0.15516,-0.174149,0.15516,-0.174149
2727,-1.046563,-0.737801,-0.453565,-1.027715,-0.453565,-1.027715
2728,0.055173,-0.429851,-0.123345,-0.069506,-0.123345,-0.069506
2729,0.282221,-0.275616,-0.322361,-0.509448,-0.322361,-0.509448
2730,-0.054332,-0.238563,-0.863694,-1.59323,-0.863694,-1.59323
2731,0.256009,-0.073888,-0.55197,-0.106612,-0.55197,-0.106612
2732,0.99662,-0.037212,0.16563,-0.590042,0.16563,-0.590042
2733,0.766877,0.000717,-0.641312,-0.469689,-0.641312,-0.469689
2734,0.526323,0.333337,-0.290302,-0.46452,-0.290302,-0.46452
2735,0.380172,0.247951,0.120658,1.221992,0.120658,1.221992
2736,0.721177,0.301223,0.149785,-2.042129,0.149785,-2.042129
2737,0.828292,0.088501,0.271567,0.660638,0.271567,0.660638
2738,1.118331,0.174715,0.123568,-0.102063,0.123568,-0.102063
2739,0.38214,0.078758,-0.29744,-0.485271,-0.29744,-0.485271
2740,0.918134,0.197152,0.401241,0.044113,0.401241,0.044113
2741,0.707271,0.233461,-0.045089,-0.893716,-0.045089,-0.893716
2742,0.648837,0.33318,0.328035,-0.248456,0.328035,-0.248456
2743,0.732375,0.31532,-0.130872,-1.429278,-0.130872,-1.429278
2744,-0.61956,-0.452552,-0.132336,0.682176,-0.132336,0.682176
2745,0.051557,-0.263213,0.365005,-0.692762,0.365005,-0.692762
2746,0.148131,0.196417,-0.62733,-0.983627,-0.62733,-0.983627
2747,-0.16757,-0.170395,-0.604071,-0.966317,-0.604071,-0.966317
2748,0.151315,-0.292565,-0.042855,-0.086107,-0.042855,-0.086107
2749,-0.200906,-0.389121,-0.588273,-1.267795,-0.588273,-1.267795
2750,-0.303366,-0.356613,0.006928,0.276097,0.006928,0.276097
2751,0.76816,0.07899,0.27488,-0.017084,0.27488,-0.017084
2752,0.791066,0.339273,-0.618427,-0.093345,-0.618427,-0.093345
2753,1.234542,0.17206,-0.257755,-0.895484,-0.257755,-0.895484
2754,1.003051,0.021384,-0.105625,-0.200515,-0.105625,-0.200515
2755,0.356559,-0.411381,-0.005898,-1.074172,-0.005898,-1.074172
2756,-0.196611,-0.519421,-0.131148,-1.578131,-0.131148,-1.578131
2757,-0.114829,-0.482312,-0.321437,-0.405967,-0.321437,-0.405967
2758,-0.192451,-0.535076,-0.092676,-0.483178,-0.092676,-0.483178
2759,-0.574546,-0.632812,-0.399557,-0.363468,-0.399557,-0.363468
2760,0.075428,-0.53084,0.388868,-0.570982,0.388868,-0.570982
2761,-0.098873,-0.551644,0.021014,-0.340332,0.021014,-0.340332
2762,-0.047439,-0.465152,-0.634648,-1.594784,-0.634648,-1.594784
2763,-0.82459,-0.718352,-0.802585,-0.419768,-0.802585,-0.419768
2764,1.778745,0.811151,-0.092417,-2.796623,-0.092417,-2.796623
2765,1.520039,1.481374,0.06956,-0.097923,0.06956,-0.097923
2766,1.583392,1.188149,-0.266505,-0.875981,-0.266505,-0.875981
2767,1.032093,0.853455,0.111543,-1.340844,0.111543,-1.340844
2768,0.466994,0.508374,-0.024317,-1.596391,-0.024317,-1.596391
2769,0.799674,0.144609,-0.191982,1.052223,-0.191982,1.052223
2770,-0.157948,-0.725026,0.288135,0.155804,0.288135,0.155804
2771,-0.026153,-0.39957,-0.176883,-0.279578,-0.176883,-0.279578
2772,0.43132,0.255415,-0.32234,-0.22143,-0.32234,-0.22143
2773,-0.135345,-0.233744,-0.58936,-1.61111,-0.58936,-1.61111
2774,0.241849,-0.340127,-0.38557,-1.368934,-0.38557,-1.368934
2775,-0.06138,-0.426762,-0.532951,-1.54346,-0.532951,-1.54346
2776,0.404631,-0.40079,0.292763,-0.010545,0.292763,-0.010545
2777,-0.117685,-0.505709,0.252448,-0.730808,0.252448,-0.730808
2778,-0.000637,-0.196802,-0.064301,-0.53799,-0.064301,-0.53799
2779,-0.649709,-0.653056,-0.694132,-0.302893,-0.694132,-0.302893
2780,0.608023,-0.484903,0.209729,-0.207172,0.209729,-0.207172
2781,-0.051565,-0.467288,-0.403968,-0.669007,-0.403968,-0.669007
2782,-0.174363,-0.525537,-0.237925,-1.235479,-0.237925,-1.235479
2783,0.342212,-0.588917,-0.031737,-1.294955,-0.031737,-1.294955
2784,1.309553,0.266884,-0.190024,0.259498,-0.190024,0.259498
2785,1.12554,0.180681,0.054295,-0.32887,0.054295,-0.32887
2786,0.985416,0.120088,-0.006662,0.515369,-0.006662,0.515369
2787,0.843507,0.272906,-0.324793,1.256968,-0.324793,1.256968
2788,1.047666,0.372106,0.155185,0.724389,0.155185,0.724389
2789,0.567525,0.21892,-0.544004,-1.221473,-0.544004,-1.221473
2790,0.555119,0.215536,-0.26423,-1.319481,-0.26423,-1.319481
2791,-0.475032,-0.581141,-0.104786,-0.435966,-0.104786,-0.435966
2792,-0.2261,-0.573017,0.369559,-1.022767,0.369559,-1.022767
2793,-0.620797,-0.864075,-0.180619,-0.483808,-0.180619,-0.483808
